pl_name,pl_type
Kepler-1434 b,Super-Earth
Kepler-1436 b,Super-Earth
Kepler-1437 b,Super-Earth
Kepler-1599 b,Super-Earth
Kepler-1602 b,Super-Earth
Kepler-1603 b,Super-Earth
Kepler-1604 b,Super-Earth
Kepler-1605 b,Super-Earth
Kepler-1606 b,Super-Earth
Kepler-1608 b,Super-Earth
Kepler-1610 b,Super-Earth
Kepler-1612 b,Super-Earth
Kepler-1613 b,Super-Earth
Kepler-1614 b,Super-Earth
Kepler-1615 b,Super-Earth
Kepler-1616 b,Super-Earth
Kepler-1617 b,Super-Earth
Kepler-1618 b,Super-Earth
Kepler-1620 b,Super-Earth
Kepler-1622 b,Super-Earth
Kepler-1623 b,Super-Earth
Kepler-1626 b,Super-Earth
Kepler-1631 b,Super-Earth
Kepler-1633 b,Super-Earth
Kepler-1638 b,Super-Earth
Kepler-1644 b,Super-Earth
Kepler-1645 b,Super-Earth
Kepler-1646 b,Super-Earth
Kepler-777 b,Super-Earth
Kepler-796 b,Super-Earth
Kepler-804 c,Super-Earth
Kepler-710 b,Super-Earth
Kepler-176 e,Super-Earth
Kepler-598 b,Super-Earth
Kepler-601 b,Super-Earth
Kepler-602 b,Super-Earth
Kepler-617 b,Super-Earth
Kepler-171 d,Super-Earth
Kepler-173 b,Super-Earth
Kepler-174 c,Super-Earth
Kepler-176 b,Super-Earth
Kepler-176 d,Super-Earth
Kepler-179 b,Super-Earth
Kepler-179 c,Super-Earth
Kepler-180 b,Super-Earth
Kepler-181 b,Super-Earth
Kepler-181 c,Super-Earth
Kepler-36 b,Super-Earth
Kepler-37 c,Super-Earth
Kepler-46 d,Super-Earth
Kepler-48 c,Super-Earth
Kepler-48 d,Super-Earth
Kepler-49 b,Super-Earth
Kepler-49 d,Super-Earth
Kepler-49 e,Super-Earth
Kepler-50 b,Super-Earth
Kepler-52 d,Super-Earth
K2-3 c,Super-Earth
Kepler-10 c,Super-Earth
Kepler-155 b,Super-Earth
Kepler-157 b,Super-Earth
Kepler-158 c,Super-Earth
Kepler-160 b,Super-Earth
Kepler-161 b,Super-Earth
Kepler-161 c,Super-Earth
Kepler-162 b,Super-Earth
Kepler-163 b,Super-Earth
Kepler-164 b,Super-Earth
Kepler-167 b,Super-Earth
Kepler-167 c,Super-Earth
Kepler-168 b,Super-Earth
Kepler-169 b,Super-Earth
Kepler-169 c,Super-Earth
Kepler-169 d,Super-Earth
Kepler-33 b,Super-Earth
Kepler-9 d,Super-Earth
Kepler-128 b,Super-Earth
Kepler-129 b,Super-Earth
Kepler-130 b,Super-Earth
Kepler-130 d,Super-Earth
Kepler-131 b,Super-Earth
Kepler-132 b,Super-Earth
Kepler-132 d,Super-Earth
Kepler-133 b,Super-Earth
Kepler-134 b,Super-Earth
Kepler-135 b,Super-Earth
Kepler-135 c,Super-Earth
Kepler-136 b,Super-Earth
Kepler-137 b,Super-Earth
Kepler-137 c,Super-Earth
Kepler-138 d,Super-Earth
Kepler-140 c,Super-Earth
Kepler-141 c,Super-Earth
Kepler-144 b,Super-Earth
Kepler-144 c,Super-Earth
Kepler-147 b,Super-Earth
Kepler-148 b,Super-Earth
Kepler-149 c,Super-Earth
Kepler-150 b,Super-Earth
Kepler-19 b,Super-Earth
Kepler-20 b,Super-Earth
Kepler-20 d,Super-Earth
Kepler-20 f,Super-Earth
Kepler-21 b,Super-Earth
Kepler-22 b,Super-Earth
Kepler-23 b,Super-Earth
Kepler-24 b,Super-Earth
Kepler-24 c,Super-Earth
Kepler-105 c,Super-Earth
Kepler-106 c,Super-Earth
Kepler-107 b,Super-Earth
Kepler-107 c,Super-Earth
Kepler-107 e,Super-Earth
Kepler-110 b,Super-Earth
Kepler-111 b,Super-Earth
Kepler-115 b,Super-Earth
Kepler-118 b,Super-Earth
Kepler-120 b,Super-Earth
Kepler-120 c,Super-Earth
Kepler-122 f,Super-Earth
Kepler-123 c,Super-Earth
Kepler-124 c,Super-Earth
Kepler-124 d,Super-Earth
Kepler-126 b,Super-Earth
Kepler-126 c,Super-Earth
Kepler-78 b,Super-Earth
CoRoT-7 b,Super-Earth
Kepler-100 d,Super-Earth
Kepler-101 c,Super-Earth
Kepler-102 b,Super-Earth
Kepler-102 c,Super-Earth
Kepler-102 f,Super-Earth
Kepler-104 b,Super-Earth
Kepler-105 b,Super-Earth
Kepler-211 b,Super-Earth
Kepler-211 c,Super-Earth
Kepler-212 b,Super-Earth
Kepler-213 b,Super-Earth
Kepler-68 c,Super-Earth
Kepler-69 c,Super-Earth
Kepler-81 b,Super-Earth
Kepler-81 d,Super-Earth
Kepler-82 d,Super-Earth
Kepler-83 c,Super-Earth
Kepler-83 d,Super-Earth
Kepler-84 b,Super-Earth
Kepler-84 d,Super-Earth
Kepler-85 d,Super-Earth
Kepler-85 e,Super-Earth
Kepler-93 b,Super-Earth
Kepler-99 b,Super-Earth
KOI-94 b,Super-Earth
Kepler-195 b,Super-Earth
Kepler-195 c,Super-Earth
Kepler-196 b,Super-Earth
Kepler-197 b,Super-Earth
Kepler-197 c,Super-Earth
Kepler-197 d,Super-Earth
Kepler-200 c,Super-Earth
Kepler-203 c,Super-Earth
Kepler-203 d,Super-Earth
Kepler-204 c,Super-Earth
Kepler-205 b,Super-Earth
Kepler-205 c,Super-Earth
Kepler-206 c,Super-Earth
Kepler-206 d,Super-Earth
Kepler-207 b,Super-Earth
Kepler-208 b,Super-Earth
Kepler-208 c,Super-Earth
Kepler-208 e,Super-Earth
Kepler-341 d,Super-Earth
Kepler-342 c,Super-Earth
Kepler-347 b,Super-Earth
Kepler-337 b,Super-Earth
Kepler-337 c,Super-Earth
Kepler-338 b,Super-Earth
Kepler-338 e,Super-Earth
Kepler-339 b,Super-Earth
Kepler-339 c,Super-Earth
Kepler-341 b,Super-Earth
Kepler-341 c,Super-Earth
Kepler-174 b,Super-Earth
Kepler-186 b,Super-Earth
Kepler-186 f,Super-Earth
Kepler-18 b,Super-Earth
Kepler-191 b,Super-Earth
Kepler-202 b,Super-Earth
K2-13 b,Super-Earth
Kepler-202 c,Super-Earth
Kepler-295 b,Super-Earth
Kepler-339 d,Super-Earth
Kepler-383 c,Super-Earth
Kepler-430 c,Super-Earth
Kepler-183 b,Super-Earth
Kepler-183 c,Super-Earth
Kepler-184 c,Super-Earth
Kepler-185 b,Super-Earth
Kepler-185 c,Super-Earth
Kepler-186 c,Super-Earth
Kepler-186 d,Super-Earth
Kepler-186 e,Super-Earth
Kepler-187 b,Super-Earth
Kepler-188 b,Super-Earth
Kepler-189 b,Super-Earth
Kepler-189 c,Super-Earth
Kepler-190 b,Super-Earth
Kepler-190 c,Super-Earth
Kepler-191 c,Super-Earth
Kepler-194 b,Super-Earth
Kepler-54 c,Super-Earth
Kepler-54 d,Super-Earth
Kepler-55 c,Super-Earth
Kepler-55 d,Super-Earth
Kepler-55 e,Super-Earth
Kepler-59 b,Super-Earth
Kepler-60 b,Super-Earth
Kepler-60 c,Super-Earth
Kepler-62 b,Super-Earth
Kepler-62 f,Super-Earth
Kepler-65 b,Super-Earth
Kepler-65 d,Super-Earth
Kepler-68 b,Super-Earth
Kepler-409 b,Super-Earth
HD 86728 b,Neptune-Like
KMT-2021-BLG-2609L b,Neptune-Like
TOI-2458 c,Neptune-Like
TOI-6054.01,Neptune-Like
TOI-6054.02,Neptune-Like
TOI-5726.01,Neptune-Like
TOI-4638.01,Neptune-Like
TOI-1782.01,Neptune-Like
TOI-1772.01,Neptune-Like
TOI-1777.01,Neptune-Like
TOI-1768.01,Neptune-Like
TOI-1744.01,Neptune-Like
TOI-1716.01,Neptune-Like
TOI-1630.01,Neptune-Like
TOI-1659.01,Neptune-Like
TOI-1301.01,Neptune-Like
TOI-5319 b,Neptune-Like
TOI-2274 b,Neptune-Like
TOI-2768 b,Neptune-Like
TOI-1883 b,Neptune-Like
Kepler-51 e,Neptune-Like
TOI-5005 b,Neptune-Like
MOA-2016-BLG-526L b,Neptune-Like
HD 21520 b,Neptune-Like
TOI-3568 b,Neptune-Like
OGLE-2017-BLG-0448L b,Neptune-Like
HD 77946 b,Neptune-Like
HD 135694 b,Neptune-Like
HD 25463 b,Neptune-Like
HIP 8152 b,Neptune-Like
TOI-1410 c,Neptune-Like
TOI-2128 b,Neptune-Like
TOI-3261 b,Neptune-Like
TOI-2088 b,Neptune-Like
TOI-1836 b,Neptune-Like
TOI-1836 c,Neptune-Like
TOI-1794 b,Neptune-Like
TOI-1758 b,Neptune-Like
TOI-1723 b,Neptune-Like
TOI-1691 b,Neptune-Like
TOI-1472 b,Neptune-Like
TOI-1269 b,Neptune-Like
TOI-1249 b,Neptune-Like
TOI-1248 b,Neptune-Like
TOI-1244 b,Neptune-Like
TOI-1184 b,Neptune-Like
TOI-1180 b,Neptune-Like
TOI-1173 b,Neptune-Like
TOI-1174 b,Neptune-Like
TOI-480 b,Neptune-Like
TOI-2019 b,Neptune-Like
TOI-1798.01,Neptune-Like
HD 48948 d,Neptune-Like
HD 48948 c,Neptune-Like
TOI-1224 b,Neptune-Like
TOI-1224 c,Neptune-Like
HD 42813 b,Neptune-Like
TOI-663 c,Neptune-Like
TOI-663 b,Neptune-Like
KMT-2023-BLG-1431L b,Neptune-Like
TOI-5076 b,Neptune-Like
TOI-5082.01,Neptune-Like
TOI-4495.01,Neptune-Like
TOI-4602.01,Neptune-Like
TOI-1806.01,Neptune-Like
TOI-3353.01,Neptune-Like
TOI-1410.01,Neptune-Like
TOI-1683.01,Neptune-Like
TOI-261.01,Neptune-Like
TOI-880.02,Neptune-Like
TOI-128.01,Neptune-Like
TOI-654.01,Neptune-Like
HD 73344 b,Neptune-Like
TOI-2015 b,Neptune-Like
TOI-815 b,Neptune-Like
TOI-815 c,Neptune-Like
TOI-4336 A b,Neptune-Like
KMT-2023-BLG-0416L b,Neptune-Like
HD 104067 c,Neptune-Like
TOI-4438 b,Neptune-Like
TOI-904 b,Neptune-Like
TOI-904 c,Neptune-Like
HD 134606 f,Neptune-Like
HD 134606 b,Neptune-Like
Kepler-100 e,Neptune-Like
HD 134606 c,Neptune-Like
TOI-238 c,Neptune-Like
LHS 3154 b,Neptune-Like
TOI-544 c,Neptune-Like
HD 110067 g,Neptune-Like
HD 110067 f,Neptune-Like
HD 110067 e,Neptune-Like
HD 110067 d,Neptune-Like
HD 110067 c,Neptune-Like
HD 110067 b,Neptune-Like
TOI-2134 b,Neptune-Like
GJ 806 c,Neptune-Like
TOI-2141 b,Neptune-Like
TOI-1736 b,Neptune-Like
TOI-1420 b,Neptune-Like
TOI-5398 c,Neptune-Like
GJ 724 b,Neptune-Like
TOI-5126 c,Neptune-Like
TOI-5126 b,Neptune-Like
HD 99492 c,Neptune-Like
HIP 113103 c,Neptune-Like
GJ 9404 b,Neptune-Like
TOI-1052 c,Neptune-Like
HN Librae b,Neptune-Like
TOI-444 b,Neptune-Like
TOI-470 b,Neptune-Like
DMPP-4 b,Neptune-Like
GJ 367 d,Neptune-Like
TOI-1470 c,Neptune-Like
TOI-4184 b,Neptune-Like
HD 235088 b,Neptune-Like
TOI-2084 b,Neptune-Like
TOI-3785 b,Neptune-Like
HD 22946 d,Neptune-Like
Rho Coronae Borealis d,Neptune-Like
TOI-908 b,Neptune-Like
GJ 328 c,Neptune-Like
HD 15906 b,Neptune-Like
HD 15906 c,Neptune-Like
HD 74698 b,Neptune-Like
HIP 9618 b,Neptune-Like
HIP 9618 c,Neptune-Like
TOI-4010 b,Neptune-Like
TOI-4010 c,Neptune-Like
TOI-5678 b,Neptune-Like
K2-417 b,Neptune-Like
KMT-2019-BLG-1216L b,Neptune-Like
KMT-2022-BLG-0440L b,Neptune-Like
TOI-139 b,Neptune-Like
TOI-2443 b,Neptune-Like
TOI-2459 b,Neptune-Like
TOI-2498 b,Neptune-Like
TOI-3082 b,Neptune-Like
TOI-4308 b,Neptune-Like
TOI-5704 b,Neptune-Like
TOI-5803 b,Neptune-Like
TOI-672 b,Neptune-Like
TOI-913 b,Neptune-Like
TOI-1221 b,Neptune-Like
Kepler-1978 b,Neptune-Like
Kepler-1980 b,Neptune-Like
Kepler-1983 b,Neptune-Like
Kepler-1984 b,Neptune-Like
Kepler-1985 b,Neptune-Like
Kepler-1987 d,Neptune-Like
Kepler-1989 b,Neptune-Like
Kepler-1991 c,Neptune-Like
Kepler-1993 b,Neptune-Like
Kepler-1995 b,Neptune-Like
Kepler-1996 b,Neptune-Like
Kepler-1996 c,Neptune-Like
Kepler-1997 b,Neptune-Like
Kepler-1999 b,Neptune-Like
Kepler-2000 b,Neptune-Like
Kepler-1990 b,Neptune-Like
Kepler-1052 c,Neptune-Like
Kepler-1491 c,Neptune-Like
Kepler-1518 c,Neptune-Like
Kepler-164 e,Neptune-Like
Kepler-1801 c,Neptune-Like
Kepler-347 d,Neptune-Like
Kepler-549 d,Neptune-Like
Kepler-880 c,Neptune-Like
Kepler-619 d,Neptune-Like
Kepler-896 c,Neptune-Like
Kepler-949 c,Neptune-Like
OGLE-2018-BLG-1126L b,Neptune-Like
Kepler-10 d,Neptune-Like
TOI-1338 b,Neptune-Like
TOI-2525 b,Neptune-Like
KMT-2017-BLG-0428L b,Neptune-Like
KMT-2017-BLG-1003L b,Neptune-Like
KMT-2019-BLG-0253L b,Neptune-Like
KMT-2019-BLG-0953L b,Neptune-Like
KMT-2021-BLG-1253L b,Neptune-Like
OGLE-2017-BLG-1806L b,Neptune-Like
OGLE-2018-BLG-0506L b,Neptune-Like
OGLE-2018-BLG-0516L b,Neptune-Like
OGLE-2018-BLG-0977L b,Neptune-Like
OGLE-2019-BLG-1492L b,Neptune-Like
TOI-1694 b,Neptune-Like
TOI-4342 b,Neptune-Like
TOI-4342 c,Neptune-Like
GJ 1151 c,Neptune-Like
MOA-2020-BLG-135L b,Neptune-Like
HD 109833 b,Neptune-Like
HD 109833 c,Neptune-Like
TOI-1260 d,Neptune-Like
TOI-1136 b,Neptune-Like
TOI-1136 c,Neptune-Like
TOI-1136 d,Neptune-Like
TOI-1136 e,Neptune-Like
TOI-1136 f,Neptune-Like
TOI-1136 g,Neptune-Like
KMT-2021-BLG-0192L b,Neptune-Like
KMT-2021-BLG-2294L b,Neptune-Like
TOI-277 b,Neptune-Like
HD 191939 g,Neptune-Like
K2-412 b,Neptune-Like
HD 18599 b,Neptune-Like
TOI-969 b,Neptune-Like
OGLE-2017-BLG-1691L b,Neptune-Like
KMT-2021-BLG-0320L b,Neptune-Like
TOI-3884 b,Neptune-Like
HD 3167 e,Neptune-Like
KOI-7368 b,Neptune-Like
KOI-7913 b,Neptune-Like
TOI-2545 b,Neptune-Like
TOI-5174 b,Neptune-Like
TOI-5238 b,Neptune-Like
HD 12235 b,Neptune-Like
HIP 19976 b,Neptune-Like
HD 144899 b,Neptune-Like
HD 156098 b,Neptune-Like
HD 213519 b,Neptune-Like
HD 105618 b,Neptune-Like
HD 217786 c,Neptune-Like
HD 115404 A b,Neptune-Like
GJ 3222 b,Neptune-Like
HD 153557 b,Neptune-Like
HD 153557 c,Neptune-Like
HD 155918 b,Neptune-Like
HD 18143 b,Neptune-Like
HD 127506 b,Neptune-Like
HD 140901 b,Neptune-Like
TOI-2048 b,Neptune-Like
GJ 3090 b,Neptune-Like
HD 56414 b,Neptune-Like
KMT-2021-BLG-0171L b,Neptune-Like
TOI-712 c,Neptune-Like
TOI-712 d,Neptune-Like
TOI-2196 b,Neptune-Like
GJ 3929 c,Neptune-Like
CoRoT-7 d,Neptune-Like
TOI-1422 b,Neptune-Like
TOI-1272 b,Neptune-Like
TOI-1272 c,Neptune-Like
KOI-984 b,Neptune-Like
TOI-4479 b,Neptune-Like
HD 28109 c,Neptune-Like
HD 28109 d,Neptune-Like
WASP-132 c,Neptune-Like
TOI-1710 b,Neptune-Like
TOI-500 d,Neptune-Like
TOI-500 e,Neptune-Like
HIP 94235 b,Neptune-Like
Pi Mensae d,Neptune-Like
TOI-1246 b,Neptune-Like
TOI-1246 d,Neptune-Like
TOI-1246 e,Neptune-Like
GJ 514 b,Neptune-Like
TOI-620 b,Neptune-Like
HD 73583 b,Neptune-Like
K2-365 b,Neptune-Like
K2-366 b,Neptune-Like
K2-367 b,Neptune-Like
K2-372 b,Neptune-Like
K2-374 c,Neptune-Like
K2-375 b,Neptune-Like
K2-378 b,Neptune-Like
K2-396 c,Neptune-Like
K2-409 b,Neptune-Like
K2-370 b,Neptune-Like
K2-379 b,Neptune-Like
K2-380 b,Neptune-Like
K2-384 f,Neptune-Like
K2-386 b,Neptune-Like
K2-388 b,Neptune-Like
K2-389 b,Neptune-Like
K2-390 b,Neptune-Like
K2-393 b,Neptune-Like
K2-395 b,Neptune-Like
K2-395 c,Neptune-Like
K2-397 b,Neptune-Like
K2-398 b,Neptune-Like
K2-398 c,Neptune-Like
K2-401 b,Neptune-Like
K2-402 b,Neptune-Like
K2-403 b,Neptune-Like
K2-404 b,Neptune-Like
K2-405 b,Neptune-Like
K2-406 b,Neptune-Like
KMT-2018-BLG-1988L b,Neptune-Like
TOI-1759 b,Neptune-Like
TOI-544 b,Neptune-Like
TOI-1064 c,Neptune-Like
OGLE-2018-BLG-0383L b,Neptune-Like
OGLE-2018-BLG-0532L b,Neptune-Like
Kepler-1705 b,Neptune-Like
Kepler-1720 b,Neptune-Like
Kepler-1796 b,Neptune-Like
Kepler-1822 b,Neptune-Like
Kepler-1887 b,Neptune-Like
Kepler-1889 b,Neptune-Like
Kepler-281 d,Neptune-Like
Kepler-633 c,Neptune-Like
Kepler-1722 b,Neptune-Like
Kepler-1728 b,Neptune-Like
Kepler-1731 b,Neptune-Like
Kepler-1734 b,Neptune-Like
Kepler-1754 b,Neptune-Like
Kepler-1760 b,Neptune-Like
Kepler-1764 b,Neptune-Like
Kepler-1773 b,Neptune-Like
Kepler-1788 b,Neptune-Like
Kepler-1792 b,Neptune-Like
Kepler-1814 b,Neptune-Like
Kepler-1820 b,Neptune-Like
Kepler-1851 b,Neptune-Like
Kepler-1854 b,Neptune-Like
Kepler-1896 b,Neptune-Like
Kepler-1920 b,Neptune-Like
Kepler-1925 b,Neptune-Like
Kepler-1714 b,Neptune-Like
Kepler-1729 b,Neptune-Like
Kepler-1739 b,Neptune-Like
Kepler-1752 b,Neptune-Like
Kepler-1755 b,Neptune-Like
Kepler-1765 b,Neptune-Like
Kepler-1771 b,Neptune-Like
Kepler-1790 b,Neptune-Like
Kepler-1791 b,Neptune-Like
Kepler-1806 b,Neptune-Like
Kepler-1849 b,Neptune-Like
Kepler-1872 b,Neptune-Like
Kepler-1915 b,Neptune-Like
Kepler-511 c,Neptune-Like
Kepler-529 d,Neptune-Like
Kepler-1090 c,Neptune-Like
Kepler-1738 b,Neptune-Like
Kepler-1767 b,Neptune-Like
Kepler-1770 b,Neptune-Like
Kepler-1776 b,Neptune-Like
Kepler-1779 b,Neptune-Like
Kepler-1785 b,Neptune-Like
Kepler-1808 b,Neptune-Like
Kepler-1847 b,Neptune-Like
Kepler-1875 b,Neptune-Like
Kepler-1895 b,Neptune-Like
Kepler-1924 b,Neptune-Like
Kepler-1935 b,Neptune-Like
Kepler-1937 b,Neptune-Like
Kepler-799 c,Neptune-Like
Kepler-913 c,Neptune-Like
Kepler-1727 b,Neptune-Like
Kepler-1768 b,Neptune-Like
Kepler-1774 b,Neptune-Like
Kepler-1781 b,Neptune-Like
Kepler-1789 b,Neptune-Like
Kepler-1807 b,Neptune-Like
Kepler-1811 b,Neptune-Like
Kepler-1835 b,Neptune-Like
Kepler-1863 b,Neptune-Like
Kepler-1914 b,Neptune-Like
Kepler-1922 b,Neptune-Like
Kepler-1929 b,Neptune-Like
Kepler-1942 b,Neptune-Like
Kepler-1757 b,Neptune-Like
Kepler-1766 b,Neptune-Like
Kepler-1798 b,Neptune-Like
Kepler-1799 b,Neptune-Like
Kepler-1819 b,Neptune-Like
Kepler-1840 b,Neptune-Like
Kepler-1844 b,Neptune-Like
Kepler-1874 b,Neptune-Like
Kepler-1883 b,Neptune-Like
Kepler-1906 b,Neptune-Like
Kepler-1916 b,Neptune-Like
Kepler-1918 b,Neptune-Like
Kepler-1941 b,Neptune-Like
Kepler-1951 b,Neptune-Like
Kepler-418 c,Neptune-Like
Kepler-487 d,Neptune-Like
Kepler-1321 d,Neptune-Like
Kepler-1709 b,Neptune-Like
Kepler-1710 b,Neptune-Like
Kepler-1715 b,Neptune-Like
Kepler-1736 b,Neptune-Like
Kepler-1737 b,Neptune-Like
Kepler-1742 b,Neptune-Like
Kepler-1744 b,Neptune-Like
Kepler-1747 b,Neptune-Like
Kepler-1782 b,Neptune-Like
Kepler-1810 b,Neptune-Like
Kepler-1812 b,Neptune-Like
Kepler-1815 b,Neptune-Like
Kepler-1830 b,Neptune-Like
Kepler-1861 b,Neptune-Like
Kepler-1903 b,Neptune-Like
Kepler-1921 b,Neptune-Like
Kepler-1946 b,Neptune-Like
Kepler-1949 b,Neptune-Like
Kepler-196 d,Neptune-Like
Kepler-1718 b,Neptune-Like
Kepler-1725 b,Neptune-Like
Kepler-1733 b,Neptune-Like
Kepler-1748 b,Neptune-Like
Kepler-1753 b,Neptune-Like
Kepler-1758 b,Neptune-Like
Kepler-1762 b,Neptune-Like
Kepler-1793 b,Neptune-Like
Kepler-1802 c,Neptune-Like
Kepler-1828 b,Neptune-Like
Kepler-1836 b,Neptune-Like
Kepler-1845 b,Neptune-Like
Kepler-1858 b,Neptune-Like
Kepler-1870 b,Neptune-Like
Kepler-1880 b,Neptune-Like
Kepler-1926 b,Neptune-Like
Kepler-1931 b,Neptune-Like
Kepler-1944 b,Neptune-Like
Kepler-1716 b,Neptune-Like
Kepler-1719 b,Neptune-Like
Kepler-1721 b,Neptune-Like
Kepler-1724 b,Neptune-Like
Kepler-1732 b,Neptune-Like
Kepler-1778 b,Neptune-Like
Kepler-1784 b,Neptune-Like
Kepler-1801 b,Neptune-Like
Kepler-1842 b,Neptune-Like
Kepler-1871 b,Neptune-Like
Kepler-1878 b,Neptune-Like
Kepler-1881 b,Neptune-Like
Kepler-1919 b,Neptune-Like
Kepler-616 d,Neptune-Like
Kepler-1165 c,Neptune-Like
Kepler-1322 c,Neptune-Like
Kepler-1530 d,Neptune-Like
Kepler-1712 b,Neptune-Like
Kepler-1730 b,Neptune-Like
Kepler-1740 b,Neptune-Like
Kepler-1750 b,Neptune-Like
Kepler-1775 b,Neptune-Like
Kepler-1777 b,Neptune-Like
Kepler-1787 b,Neptune-Like
Kepler-1821 b,Neptune-Like
Kepler-1824 b,Neptune-Like
Kepler-1829 b,Neptune-Like
Kepler-1843 b,Neptune-Like
Kepler-1862 b,Neptune-Like
Kepler-1886 b,Neptune-Like
Kepler-607 c,Neptune-Like
Kepler-1468 d,Neptune-Like
Kepler-1717 b,Neptune-Like
Kepler-1723 b,Neptune-Like
Kepler-1726 b,Neptune-Like
Kepler-1769 b,Neptune-Like
Kepler-1772 b,Neptune-Like
Kepler-1868 b,Neptune-Like
Kepler-1897 b,Neptune-Like
Kepler-1927 b,Neptune-Like
Kepler-1936 b,Neptune-Like
Kepler-27 d,Neptune-Like
Kepler-457 d,Neptune-Like
Kepler-1780 b,Neptune-Like
Kepler-1786 b,Neptune-Like
Kepler-1797 b,Neptune-Like
Kepler-1817 b,Neptune-Like
HIP 97166 c,Neptune-Like
TOI-2257 b,Neptune-Like
HD 154088 b,Neptune-Like
HD 189567 b,Neptune-Like
HD 189567 c,Neptune-Like
HD 39194 c,Neptune-Like
HD 93385 c,Neptune-Like
HD 93385 d,Neptune-Like
HD 96700 b,Neptune-Like
HD 96700 d,Neptune-Like
EPIC 206024342 d,Neptune-Like
EPIC 212624936 c,Neptune-Like
GJ 9689 b,Neptune-Like
HD 63935 b,Neptune-Like
HD 63935 c,Neptune-Like
OGLE-2018-BLG-1185L b,Neptune-Like
TOI-1201 b,Neptune-Like
K2-355 b,Neptune-Like
K2-356 b,Neptune-Like
K2-357 b,Neptune-Like
HD 22496 b,Neptune-Like
K2-358 b,Neptune-Like
KMT-2018-BLG-1025L b,Neptune-Like
EPIC 212297394 c,Neptune-Like
EPIC 212587672 c,Neptune-Like
K2-330 b,Neptune-Like
K2-332 b,Neptune-Like
K2-335 b,Neptune-Like
K2-337 b,Neptune-Like
K2-340 b,Neptune-Like
K2-345 b,Neptune-Like
K2-346 b,Neptune-Like
K2-347 b,Neptune-Like
K2-350 c,Neptune-Like
K2-351 b,Neptune-Like
K2-185 c,Neptune-Like
K2-268 f,Neptune-Like
K2-331 c,Neptune-Like
K2-333 b,Neptune-Like
K2-334 b,Neptune-Like
K2-341 b,Neptune-Like
K2-348 b,Neptune-Like
K2-348 c,Neptune-Like
K2-352 d,Neptune-Like
K2-353 b,Neptune-Like
TOI-431 d,Neptune-Like
AU Microscopii c,Neptune-Like
TOI-1062 c,Neptune-Like
TOI-1749 c,Neptune-Like
TOI-1749 d,Neptune-Like
TOI-2076 d,Neptune-Like
GJ 720 A b,Neptune-Like
TOI-674 b,Neptune-Like
HD 107148 c,Neptune-Like
HD 141004 b,Neptune-Like
HD 152843 b,Neptune-Like
HD 152843 c,Neptune-Like
HD 156668 c,Neptune-Like
HD 164922 e,Neptune-Like
HD 168009 b,Neptune-Like
HD 95735 c,Neptune-Like
TOI-1231 b,Neptune-Like
TOI-220 b,Neptune-Like
TOI-269 b,Neptune-Like
HD 5278 b,Neptune-Like
HD 5278 c,Neptune-Like
GJ 414 A b,Neptune-Like
HD 238090 b,Neptune-Like
NGTS-14 A b,Neptune-Like
HD 183579 b,Neptune-Like
HD 110082 b,Neptune-Like
HD 13808 b,Neptune-Like
HD 13808 c,Neptune-Like
K2-138 g,Neptune-Like
HD 110113 b,Neptune-Like
TOI-178 d,Neptune-Like
TOI-178 e,Neptune-Like
TOI-178 g,Neptune-Like
TOI-451 d,Neptune-Like
HD 108236 d,Neptune-Like
HD 108236 e,Neptune-Like
TOI-451 c,Neptune-Like
TOI-561 c,Neptune-Like
HD 190007 b,Neptune-Like
HD 216520 b,Neptune-Like
HD 216520 c,Neptune-Like
K2-111 c,Neptune-Like
LP 714-47 b,Neptune-Like
TOI-122 b,Neptune-Like
TOI-251 b,Neptune-Like
TOI-942 b,Neptune-Like
TOI-942 c,Neptune-Like
Kepler-462 c,Neptune-Like
GJ 3473 c,Neptune-Like
KMT-2019-BLG-0842L b,Neptune-Like
TOI-1266 b,Neptune-Like
TOI-1266 c,Neptune-Like
TOI-421 b,Neptune-Like
TOI-421 c,Neptune-Like
LTT 9779 b,Neptune-Like
TOI-763 c,Neptune-Like
Kepler-1696 b,Neptune-Like
Kepler-1700 b,Neptune-Like
Kepler-1701 b,Neptune-Like
Kepler-1085 c,Neptune-Like
Kepler-1666 c,Neptune-Like
Kepler-1667 b,Neptune-Like
Kepler-1668 b,Neptune-Like
Kepler-1669 b,Neptune-Like
Kepler-1670 b,Neptune-Like
Kepler-1672 b,Neptune-Like
Kepler-1673 b,Neptune-Like
Kepler-1674 b,Neptune-Like
Kepler-1675 b,Neptune-Like
Kepler-1676 b,Neptune-Like
Kepler-1677 b,Neptune-Like
Kepler-1678 b,Neptune-Like
Kepler-1681 b,Neptune-Like
Kepler-1682 b,Neptune-Like
Kepler-1684 b,Neptune-Like
Kepler-1685 b,Neptune-Like
Kepler-1690 b,Neptune-Like
Kepler-385 d,Neptune-Like
Kepler-783 c,Neptune-Like
Kepler-1663 b,Neptune-Like
Kepler-1664 b,Neptune-Like
Kepler-1665 b,Neptune-Like
Kepler-1666 b,Neptune-Like
Kepler-598 c,Neptune-Like
Kepler-647 c,Neptune-Like
GJ 687 c,Neptune-Like
HIP 107772 b,Neptune-Like
HIP 38594 b,Neptune-Like
HIP 4845 b,Neptune-Like
HIP 48714 b,Neptune-Like
K2-317 b,Neptune-Like
K2-319 b,Neptune-Like
